month,day,weekday,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
7,27,Monday,outbound,SDD,BACS,utilities,phone_internet,other,57.6,45.0,67043.792,local,local_1,,,0,17915.0,100.0,183.0,35563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,48938.5294117647,831955.0,181452475.54325268,-0.3279455185040737,2.245209263178513
7,27,Monday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,31.58,45.0,67043.792,local,local_1,,,0,17916.0,100.0,218.0,44176.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,58618.4,586184.0,223506810.44,0.2990359737943343,1.6129186246242926
7,29,Wednesday,outbound,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,64.0,45.0,67043.792,local,local_1,,,0,17917.0,100.0,163.0,36244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,36488.0,109464.0,29768.0,-0.7071067811865476,1.5
7,31,Friday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,36.78,45.0,67043.792,local,local_1,,,0,17918.0,100.0,112.0,44115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,44969.16666666667,269815.0,43488326.13888889,-0.6326914719093882,2.540278667579289
8,3,Monday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,4372.8,45.0,67043.792,local,local_1,,,0,17919.0,100.0,231.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,26.941176470588232,458.0,148.99653979238755,0.5587658118932909,2.90011363830031
8,4,Tuesday,outbound,CARD,Visa/Mastercard,health,medical_visits_exams,other,187.52,45.0,67043.792,local,local_1,,,0,17921.0,100.0,155.0,37037.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44908.0,89816.0,61952641.0,0.0,1.0
8,4,Tuesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,47.84,45.0,67043.792,local,local_1,,,0,17920.0,100.0,116.0,47341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
8,6,Thursday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,45.0,67043.792,local,local_1,,,0,17923.0,100.0,125.0,3722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,28576.0,85728.0,348264220.6666667,-0.3645354353472431,1.5000000000000002
8,6,Thursday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,300.0,45.0,67043.792,local,local_1,,,0,17922.0,100.0,98.0,67090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,57980.2,579802.0,379995340.3600001,-1.2447947538161654,2.9205029579382997
8,11,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,58.98,45.0,67043.792,local,local_1,,,0,17924.0,100.0,207.0,75355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,49565.66666666667,297394.0,183532155.88888884,1.0266198832875717,2.3797118441499974
8,12,Wednesday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,45.0,67043.792,local,local_1,,,0,17925.0,100.0,98.0,76882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,57980.2,579802.0,379995340.3600001,-1.2447947538161654,2.9205029579382997
8,19,Wednesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,52.8,45.0,67043.792,local,local_1,,,0,17926.0,100.0,116.0,40201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
8,19,Wednesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,74.24,45.0,67043.792,local,local_1,,,0,17927.0,100.0,116.0,56313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
8,20,Thursday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.22,45.0,67043.792,local,local_1,,,0,17928.0,100.0,125.0,48691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,28576.0,85728.0,348264220.6666667,-0.3645354353472431,1.5000000000000002
8,24,Monday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,76.8,45.0,67043.792,local,local_1,,,0,17929.0,100.0,213.0,36610.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,43491.22222222222,391421.0,457141351.0617284,1.1984889484072574,2.656997783175301
8,25,Tuesday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,247.2,45.0,67043.792,local,local_1,,,0,17931.0,100.0,112.0,32644.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,44969.16666666667,269815.0,43488326.13888889,-0.6326914719093882,2.540278667579289
8,25,Tuesday,outbound,SDD,BACS,utilities,phone_internet,other,57.6,45.0,67043.792,local,local_1,,,0,17930.0,100.0,183.0,50480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,48938.5294117647,831955.0,181452475.54325268,-0.3279455185040737,2.245209263178513
8,29,Saturday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.26,45.0,67043.792,local,local_1,,,0,17932.0,100.0,132.0,56257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,60080.66666666666,180242.0,67711441.55555557,0.5966782620978862,1.4999999999999991
9,2,Wednesday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2782.4,45.0,67043.792,local,local_1,,,0,17933.0,100.0,231.0,10.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,26.941176470588232,458.0,148.99653979238755,0.5587658118932909,2.90011363830031
9,7,Monday,outbound,SDD,BACS,other_expenses,other,other,160.0,45.0,67043.792,local,local_1,,,0,17934.0,100.0,159.0,27772.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
9,8,Tuesday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.19,45.0,67043.792,local,local_1,,,0,17936.0,100.0,127.0,44725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45731.75,182927.0,288099299.1875,-0.7558636044935324,1.933199485448512
9,8,Tuesday,outbound,CARD,Visa/Mastercard,health,medical_visits_exams,other,483.2,45.0,67043.792,local,local_1,,,0,17935.0,100.0,155.0,52779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44908.0,89816.0,61952641.0,0.0,1.0
9,11,Friday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,300.0,45.0,67043.792,local,local_1,,,0,17937.0,100.0,104.0,77305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,64983.16666666667,389899.0,45041725.138888896,0.5590439563997527,2.4316435990887517
9,13,Sunday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,80.0,45.0,67043.792,local,local_1,,,0,17938.0,100.0,127.0,18366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45731.75,182927.0,288099299.1875,-0.7558636044935324,1.933199485448512
9,18,Friday,outbound,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,211.2,45.0,67043.792,local,local_1,,,0,17939.0,100.0,164.0,64311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,43240.333333333336,129721.0,221986496.88888887,0.7071067811865476,1.5000000000000004
9,18,Friday,outbound,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,36.0,45.0,67043.792,local,local_1,,,0,17940.0,100.0,195.0,86399.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,86399.0,172798.0,0.0,0.0,0.0
9,25,Friday,outbound,SDD,BACS,utilities,phone_internet,other,57.6,45.0,67043.792,local,local_1,,,0,17941.0,100.0,183.0,26243.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,48938.5294117647,831955.0,181452475.54325268,-0.3279455185040737,2.245209263178513
9,27,Sunday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,45.0,67043.792,local,local_1,,,0,17942.0,100.0,127.0,59918.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45731.75,182927.0,288099299.1875,-0.7558636044935324,1.933199485448512
10,1,Thursday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2816.0,45.0,67043.792,local,local_1,,,0,17943.0,100.0,231.0,21.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,26.941176470588232,458.0,148.99653979238755,0.5587658118932909,2.90011363830031
10,2,Friday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,7758.4,45.0,67043.792,local,local_1,,,0,17944.0,100.0,19.0,69778.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,69778.0,139556.0,0.0,0.0,0.0
10,3,Saturday,outbound,OTHER,OTHER,taxes,other,other,13.76,45.0,67043.792,local,local_1,,,0,17945.0,100.0,221.0,84076.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
10,5,Monday,outbound,CARD,Visa/Mastercard,shopping,accessories_jewelry,other,102.4,45.0,67043.792,local,local_1,,,0,17946.0,100.0,152.0,60467.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,52474.0,209896.0,63888049.0,0.0,1.0000000000000002
10,8,Thursday,outbound,SDD,BACS,other_expenses,other,other,480.0,45.0,67043.792,local,local_1,,,0,17947.0,100.0,159.0,63587.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
10,13,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,56.0,45.0,67043.792,local,local_1,,,0,17949.0,100.0,218.0,59979.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,58618.4,586184.0,223506810.44,0.2990359737943343,1.6129186246242926
10,13,Tuesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,57.82,45.0,67043.792,local,local_1,,,0,17948.0,100.0,116.0,86027.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
10,15,Thursday,outbound,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,118.4,45.0,67043.792,local,local_1,,,0,17951.0,100.0,164.0,32705.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,43240.333333333336,129721.0,221986496.88888887,0.7071067811865476,1.5000000000000004
10,15,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,41.73,45.0,67043.792,local,local_1,,,0,17950.0,100.0,207.0,40576.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,49565.66666666667,297394.0,183532155.88888884,1.0266198832875717,2.3797118441499974
10,16,Friday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,33.92,45.0,67043.792,local,local_1,,,0,17952.0,100.0,213.0,32827.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,43491.22222222222,391421.0,457141351.0617284,1.1984889484072574,2.656997783175301
10,19,Monday,outbound,SDD,BACS,other_expenses,other,other,320.0,45.0,67043.792,local,local_1,,,0,17953.0,100.0,159.0,73755.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
10,20,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,7.1,45.0,67043.792,local,local_1,,,0,17957.0,100.0,213.0,36549.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,43491.22222222222,391421.0,457141351.0617284,1.1984889484072574,2.656997783175301
10,20,Tuesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,94.24,45.0,67043.792,local,local_1,,,0,17955.0,100.0,116.0,64894.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
10,20,Tuesday,outbound,WIRE TRANSFER,FPS,home,furniture_appliances,other,5185.6,45.0,67043.792,local,local_1,,,0,17956.0,100.0,142.0,67728.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,67728.0,135456.0,0.0,0.0,0.0
10,20,Tuesday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,114.64,45.0,67043.792,local,local_1,,,0,17954.0,100.0,116.0,77425.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,62965.58333333333,1511174.0,325377366.49305564,-0.6378198114507304,2.4386597111138464
10,22,Thursday,outbound,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,40.0,45.0,67043.792,local,local_1,,,0,17958.0,100.0,162.0,44176.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,46.0,227.0,4.934782608695652,46927.93832599119,10652642.0,580877756.9829814,-0.5896047213799033,2.5216347913580317,1.0,1.0,1.0,41756.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,52108.0,208432.0,62916624.0,0.0,1.0
